State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Andhra Pradesh,NIZAMABAD,Arhar/Tur,2000-01,Kharif,2172,Hectare,778,Tonnes,0.358195212
Andhra Pradesh,NIZAMABAD,Arhar/Tur,2000-01,Rabi,257,Hectare,92,Tonnes,0.357976654
Andhra Pradesh,PRAKASAM,Arhar/Tur,1997-98,Kharif,34700,Hectare,2200,Tonnes,0.063400576
Andhra Pradesh,PRAKASAM,Arhar/Tur,1998-99,Kharif,46900,Hectare,29900,Tonnes,0.637526652
Andhra Pradesh,PRAKASAM,Arhar/Tur,1998-99,Rabi,700,Hectare,500,Tonnes,0.714285714
Andhra Pradesh,PRAKASAM,Arhar/Tur,2000-01,Kharif,95553,Hectare,60198,Tonnes,0.629995918
Andhra Pradesh,PRAKASAM,Arhar/Tur,2000-01,Rabi,420,Hectare,265,Tonnes,0.630952381
Andhra Pradesh,RANGAREDDI,Arhar/Tur,1997-98,Kharif,28900,Hectare,1100,Tonnes,0.038062284
Andhra Pradesh,RANGAREDDI,Arhar/Tur,1998-99,Kharif,35600,Hectare,15400,Tonnes,0.43258427
Andhra Pradesh,RANGAREDDI,Arhar/Tur,2000-01,Kharif,35400,Hectare,12178,Tonnes,0.344011299
Andhra Pradesh,RANGAREDDI,Arhar/Tur,2000-01,Rabi,6,Hectare,2,Tonnes,0.333333333
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,1997-98,Kharif,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,1997-98,Rabi,500,Hectare,100,Tonnes,0.2
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,1998-99,Kharif,600,Hectare,400,Tonnes,0.666666667
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,1998-99,Rabi,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,2000-01,Kharif,2063,Hectare,1143,Tonnes,0.554047504
Andhra Pradesh,SPSR NELLORE,Arhar/Tur,2000-01,Rabi,894,Hectare,495,Tonnes,0.553691275
Andhra Pradesh,SRIKAKULAM,Arhar/Tur,1997-98,Kharif,1600,Hectare,400,Tonnes,0.25
Andhra Pradesh,SRIKAKULAM,Arhar/Tur,1998-99,Kharif,1800,Hectare,1100,Tonnes,0.611111111
Andhra Pradesh,SRIKAKULAM,Arhar/Tur,2000-01,Kharif,1758,Hectare,974,Tonnes,0.55403868
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,1997-98,Kharif,4800,Hectare,800,Tonnes,0.166666667
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,1998-99,Kharif,5400,Hectare,1700,Tonnes,0.314814815
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2000-01,Kharif,6121,Hectare,2032,Tonnes,0.3319719
Andhra Pradesh,VISAKHAPATANAM,Arhar/Tur,2000-01,Rabi,42,Hectare,14,Tonnes,0.333333333
Andhra Pradesh,VIZIANAGARAM,Arhar/Tur,1997-98,Kharif,1600,Hectare,400,Tonnes,0.25
Andhra Pradesh,VIZIANAGARAM,Arhar/Tur,1998-99,Kharif,1500,Hectare,900,Tonnes,0.6
Andhra Pradesh,VIZIANAGARAM,Arhar/Tur,2000-01,Kharif,1304,Hectare,722,Tonnes,0.553680982
Andhra Pradesh,WARANGAL,Arhar/Tur,1997-98,Kharif,11200,Hectare,1500,Tonnes,0.133928571
Andhra Pradesh,WARANGAL,Arhar/Tur,1997-98,Rabi,900,Hectare,100,Tonnes,0.111111111
Andhra Pradesh,WARANGAL,Arhar/Tur,1998-99,Kharif,32800,Hectare,11700,Tonnes,0.356707317
Andhra Pradesh,WARANGAL,Arhar/Tur,1998-99,Rabi,300,Hectare,100,Tonnes,0.333333333
Andhra Pradesh,WARANGAL,Arhar/Tur,2000-01,Kharif,31026,Hectare,8749,Tonnes,0.281989299
Andhra Pradesh,WARANGAL,Arhar/Tur,2000-01,Rabi,241,Hectare,68,Tonnes,0.282157676
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,1997-98,Kharif,500,Hectare,100,Tonnes,0.2
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,1998-99,Kharif,200,Hectare,200,Tonnes,1
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,2000-01,Kharif,436,Hectare,242,Tonnes,0.555045872
Andhra Pradesh,WEST GODAVARI,Arhar/Tur,2000-01,Rabi,256,Hectare,142,Tonnes,0.5546875
Andhra Pradesh,ADILABAD,Bajra,1998-99,Rabi,300,Hectare,100,Tonnes,0.333333333
Andhra Pradesh,ADILABAD,Bajra,1999-00,Rabi,644,Hectare,377,Tonnes,0.585403727
Andhra Pradesh,ADILABAD,Bajra,2000-01,Rabi,518,Hectare,311,Tonnes,0.6003861
Andhra Pradesh,ANANTAPUR,Bajra,1997-98,Kharif,1400,Hectare,500,Tonnes,0.357142857
Andhra Pradesh,ANANTAPUR,Bajra,1998-99,Kharif,2600,Hectare,1900,Tonnes,0.730769231
Andhra Pradesh,ANANTAPUR,Bajra,1999-00,Kharif,1635,Hectare,889,Tonnes,0.543730887
Andhra Pradesh,ANANTAPUR,Bajra,1999-00,Rabi,99,Hectare,54,Tonnes,0.545454545
Andhra Pradesh,ANANTAPUR,Bajra,2000-01,Kharif,2477,Hectare,1449,Tonnes,0.584981833
Andhra Pradesh,ANANTAPUR,Bajra,2000-01,Rabi,317,Hectare,185,Tonnes,0.583596215
Andhra Pradesh,CHITTOOR,Bajra,1997-98,Kharif,1700,Hectare,1900,Tonnes,1.117647059
Andhra Pradesh,CHITTOOR,Bajra,1998-99,Kharif,1700,Hectare,3400,Tonnes,2
Andhra Pradesh,CHITTOOR,Bajra,1999-00,Kharif,2531,Hectare,2817,Tonnes,1.112998815
Andhra Pradesh,CHITTOOR,Bajra,1999-00,Rabi,68,Hectare,76,Tonnes,1.117647059
Andhra Pradesh,CHITTOOR,Bajra,2000-01,Kharif,3771,Hectare,4936,Tonnes,1.308936622
Andhra Pradesh,CHITTOOR,Bajra,2000-01,Rabi,393,Hectare,514,Tonnes,1.307888041
Andhra Pradesh,EAST GODAVARI,Bajra,1997-98,Kharif,2500,Hectare,1400,Tonnes,0.56
Andhra Pradesh,EAST GODAVARI,Bajra,1998-99,Kharif,4300,Hectare,2400,Tonnes,0.558139535
Andhra Pradesh,EAST GODAVARI,Bajra,1999-00,Kharif,3248,Hectare,2339,Tonnes,0.720135468
Andhra Pradesh,EAST GODAVARI,Bajra,2000-01,Kharif,3034,Hectare,2005,Tonnes,0.660843771
Andhra Pradesh,EAST GODAVARI,Bajra,2000-01,Rabi,2,Hectare,1,Tonnes,0.5
Andhra Pradesh,GUNTUR,Bajra,1997-98,Kharif,100,Hectare,100,Tonnes,1
Andhra Pradesh,GUNTUR,Bajra,1998-99,Kharif,100,Hectare,100,Tonnes,1
Andhra Pradesh,GUNTUR,Bajra,1998-99,Rabi,200,Hectare,200,Tonnes,1
Andhra Pradesh,GUNTUR,Bajra,1999-00,Kharif,142,Hectare,159,Tonnes,1.11971831
Andhra Pradesh,GUNTUR,Bajra,2000-01,Kharif,406,Hectare,550,Tonnes,1.354679803
Andhra Pradesh,GUNTUR,Bajra,2000-01,Rabi,31,Hectare,42,Tonnes,1.35483871
Andhra Pradesh,KADAPA,Bajra,1997-98,Kharif,2000,Hectare,2400,Tonnes,1.2
Andhra Pradesh,KADAPA,Bajra,1998-99,Kharif,3000,Hectare,6000,Tonnes,2
Andhra Pradesh,KADAPA,Bajra,1998-99,Rabi,500,Hectare,900,Tonnes,1.8
Andhra Pradesh,KADAPA,Bajra,1999-00,Kharif,3478,Hectare,3537,Tonnes,1.016963772
Andhra Pradesh,KADAPA,Bajra,1999-00,Rabi,777,Hectare,790,Tonnes,1.016731017
Andhra Pradesh,KADAPA,Bajra,2000-01,Kharif,7329,Hectare,10385,Tonnes,1.416973666
Andhra Pradesh,KADAPA,Bajra,2000-01,Rabi,2350,Hectare,3330,Tonnes,1.417021277
Andhra Pradesh,KARIMNAGAR,Bajra,1998-99,Rabi,600,Hectare,300,Tonnes,0.5
Andhra Pradesh,KARIMNAGAR,Bajra,1999-00,Rabi,754,Hectare,441,Tonnes,0.584880637
Andhra Pradesh,KARIMNAGAR,Bajra,2000-01,Rabi,764,Hectare,458,Tonnes,0.59947644
Andhra Pradesh,KHAMMAM,Bajra,1997-98,Kharif,500,Hectare,200,Tonnes,0.4
Andhra Pradesh,KHAMMAM,Bajra,1998-99,Kharif,600,Hectare,300,Tonnes,0.5
Andhra Pradesh,KHAMMAM,Bajra,1999-00,Kharif,420,Hectare,246,Tonnes,0.585714286
Andhra Pradesh,KHAMMAM,Bajra,2000-01,Kharif,221,Hectare,133,Tonnes,0.601809955
Andhra Pradesh,KHAMMAM,Bajra,2000-01,Rabi,91,Hectare,55,Tonnes,0.604395604
Andhra Pradesh,KRISHNA,Bajra,2000-01,Kharif,1,Hectare,1,Tonnes,1
Andhra Pradesh,KURNOOL,Bajra,1997-98,Kharif,11600,Hectare,9300,Tonnes,0.801724138
Andhra Pradesh,KURNOOL,Bajra,1998-99,Kharif,17700,Hectare,16200,Tonnes,0.915254237
Andhra Pradesh,KURNOOL,Bajra,1998-99,Rabi,300,Hectare,300,Tonnes,1
Andhra Pradesh,KURNOOL,Bajra,1999-00,Kharif,15261,Hectare,9187,Tonnes,0.601992006
Andhra Pradesh,KURNOOL,Bajra,1999-00,Rabi,559,Hectare,337,Tonnes,0.602862254
Andhra Pradesh,KURNOOL,Bajra,2000-01,Kharif,18718,Hectare,15199,Tonnes,0.811999145
Andhra Pradesh,KURNOOL,Bajra,2000-01,Rabi,504,Hectare,409,Tonnes,0.811507937
Andhra Pradesh,MAHBUBNAGAR,Bajra,1997-98,Kharif,9500,Hectare,3500,Tonnes,0.368421053
Andhra Pradesh,MAHBUBNAGAR,Bajra,1998-99,Kharif,14500,Hectare,5500,Tonnes,0.379310345
Andhra Pradesh,MAHBUBNAGAR,Bajra,1999-00,Kharif,16554,Hectare,7946,Tonnes,0.480004833
Andhra Pradesh,MAHBUBNAGAR,Bajra,1999-00,Rabi,84,Hectare,40,Tonnes,0.476190476
Andhra Pradesh,MAHBUBNAGAR,Bajra,2000-01,Kharif,17965,Hectare,11013,Tonnes,0.613025327
Andhra Pradesh,MAHBUBNAGAR,Bajra,2000-01,Rabi,594,Hectare,364,Tonnes,0.612794613
Andhra Pradesh,MEDAK,Bajra,1997-98,Kharif,1700,Hectare,600,Tonnes,0.352941176
Andhra Pradesh,MEDAK,Bajra,1998-99,Kharif,1700,Hectare,800,Tonnes,0.470588235
Andhra Pradesh,MEDAK,Bajra,1999-00,Kharif,1471,Hectare,861,Tonnes,0.585316111
Andhra Pradesh,MEDAK,Bajra,2000-01,Kharif,1077,Hectare,646,Tonnes,0.599814299
Andhra Pradesh,NALGONDA,Bajra,1997-98,Kharif,17300,Hectare,6600,Tonnes,0.38150289
Andhra Pradesh,NALGONDA,Bajra,1998-99,Kharif,19200,Hectare,10300,Tonnes,0.536458333
Andhra Pradesh,NALGONDA,Bajra,1999-00,Kharif,17044,Hectare,11675,Tonnes,0.684991786
Andhra Pradesh,NALGONDA,Bajra,2000-01,Kharif,16133,Hectare,9438,Tonnes,0.585012087
Andhra Pradesh,NALGONDA,Bajra,2000-01,Rabi,5,Hectare,3,Tonnes,0.6
Andhra Pradesh,NIZAMABAD,Bajra,1998-99,Rabi,5000,Hectare,2300,Tonnes,0.46
Andhra Pradesh,NIZAMABAD,Bajra,1999-00,Kharif,1,Hectare,1,Tonnes,1
Andhra Pradesh,NIZAMABAD,Bajra,1999-00,Rabi,6237,Hectare,3649,Tonnes,0.585056918
Andhra Pradesh,NIZAMABAD,Bajra,2000-01,Rabi,6778,Hectare,4067,Tonnes,0.600029507
Andhra Pradesh,PRAKASAM,Bajra,1997-98,Kharif,12200,Hectare,11600,Tonnes,0.950819672
Andhra Pradesh,PRAKASAM,Bajra,1998-99,Kharif,17200,Hectare,23800,Tonnes,1.38372093
Andhra Pradesh,PRAKASAM,Bajra,1998-99,Rabi,400,Hectare,500,Tonnes,1.25
Andhra Pradesh,PRAKASAM,Bajra,1999-00,Kharif,15401,Hectare,20668,Tonnes,1.34199078
Andhra Pradesh,PRAKASAM,Bajra,1999-00,Rabi,718,Hectare,964,Tonnes,1.342618384
Andhra Pradesh,PRAKASAM,Bajra,2000-01,Kharif,28546,Hectare,42876,Tonnes,1.501996777
Andhra Pradesh,PRAKASAM,Bajra,2000-01,Rabi,1807,Hectare,2714,Tonnes,1.501936912
Andhra Pradesh,RANGAREDDI,Bajra,1997-98,Kharif,900,Hectare,300,Tonnes,0.333333333
Andhra Pradesh,RANGAREDDI,Bajra,1998-99,Kharif,1400,Hectare,700,Tonnes,0.5
Andhra Pradesh,RANGAREDDI,Bajra,1999-00,Kharif,1224,Hectare,716,Tonnes,0.58496732
Andhra Pradesh,RANGAREDDI,Bajra,2000-01,Kharif,1102,Hectare,661,Tonnes,0.599818512
Andhra Pradesh,RANGAREDDI,Bajra,2000-01,Rabi,39,Hectare,23,Tonnes,0.58974359
Andhra Pradesh,SPSR NELLORE,Bajra,1997-98,Kharif,2100,Hectare,4700,Tonnes,2.238095238
Andhra Pradesh,SPSR NELLORE,Bajra,1998-99,Kharif,2300,Hectare,4200,Tonnes,1.826086957
Andhra Pradesh,SPSR NELLORE,Bajra,1999-00,Kharif,2067,Hectare,3706,Tonnes,1.792936623
Andhra Pradesh,SPSR NELLORE,Bajra,1999-00,Rabi,79,Hectare,142,Tonnes,1.797468354
Andhra Pradesh,SPSR NELLORE,Bajra,2000-01,Kharif,3048,Hectare,5617,Tonnes,1.842847769
Andhra Pradesh,SPSR NELLORE,Bajra,2000-01,Rabi,21,Hectare,39,Tonnes,1.857142857
Andhra Pradesh,SRIKAKULAM,Bajra,1997-98,Kharif,3500,Hectare,6100,Tonnes,1.742857143
Andhra Pradesh,SRIKAKULAM,Bajra,1998-99,Kharif,4100,Hectare,4600,Tonnes,1.12195122
Andhra Pradesh,SRIKAKULAM,Bajra,1999-00,Kharif,3672,Hectare,5016,Tonnes,1.366013072
Andhra Pradesh,SRIKAKULAM,Bajra,2000-01,Kharif,4203,Hectare,7263,Tonnes,1.728051392
Andhra Pradesh,VISAKHAPATANAM,Bajra,1997-98,Kharif,17700,Hectare,9700,Tonnes,0.548022599
Andhra Pradesh,VISAKHAPATANAM,Bajra,1998-99,Kharif,25000,Hectare,28700,Tonnes,1.148
Andhra Pradesh,VISAKHAPATANAM,Bajra,1999-00,Kharif,18351,Hectare,16956,Tonnes,0.923982344
Andhra Pradesh,VISAKHAPATANAM,Bajra,2000-01,Kharif,17746,Hectare,19663,Tonnes,1.108024344
Andhra Pradesh,VIZIANAGARAM,Bajra,1997-98,Kharif,4500,Hectare,4600,Tonnes,1.022222222
Andhra Pradesh,VIZIANAGARAM,Bajra,1998-99,Kharif,4100,Hectare,5400,Tonnes,1.317073171
Andhra Pradesh,VIZIANAGARAM,Bajra,1999-00,Kharif,3910,Hectare,3715,Tonnes,0.950127877
Andhra Pradesh,VIZIANAGARAM,Bajra,2000-01,Kharif,3619,Hectare,4082,Tonnes,1.127935894
Andhra Pradesh,WARANGAL,Bajra,1997-98,Kharif,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,WARANGAL,Bajra,1998-99,Kharif,500,Hectare,200,Tonnes,0.4
Andhra Pradesh,WARANGAL,Bajra,1999-00,Kharif,154,Hectare,122,Tonnes,0.792207792
Andhra Pradesh,WARANGAL,Bajra,1999-00,Rabi,20,Hectare,16,Tonnes,0.8
Andhra Pradesh,WARANGAL,Bajra,2000-01,Kharif,79,Hectare,47,Tonnes,0.594936709
Andhra Pradesh,WARANGAL,Bajra,2000-01,Rabi,15,Hectare,9,Tonnes,0.6
Andhra Pradesh,ADILABAD,Banana,2000-01,Whole Year,159,Hectare,51,Tonnes,0.320754717
Andhra Pradesh,ANANTAPUR,Banana,2000-01,Whole Year,769,Hectare,11693,Tonnes,15.20546164
Andhra Pradesh,CHITTOOR,Banana,2000-01,Whole Year,953,Hectare,19033,Tonnes,19.97166842
Andhra Pradesh,EAST GODAVARI,Banana,2000-01,Whole Year,11043,Hectare,124386,Tonnes,11.26378701
Andhra Pradesh,GUNTUR,Banana,2000-01,Whole Year,7612,Hectare,141059,Tonnes,18.53113505
Andhra Pradesh,KADAPA,Banana,2000-01,Whole Year,3620,Hectare,161828,Tonnes,44.7038674
Andhra Pradesh,KARIMNAGAR,Banana,2000-01,Whole Year,1,Hectare,,Tonnes,0
Andhra Pradesh,KHAMMAM,Banana,2000-01,Whole Year,754,Hectare,18152,Tonnes,24.07427056
Andhra Pradesh,KRISHNA,Banana,2000-01,Whole Year,1363,Hectare,26208,Tonnes,19.22817315
Andhra Pradesh,KURNOOL,Banana,2000-01,Whole Year,2327,Hectare,32282,Tonnes,13.87279759
Andhra Pradesh,MAHBUBNAGAR,Banana,2000-01,Whole Year,5,Hectare,128,Tonnes,25.6
Andhra Pradesh,MEDAK,Banana,2000-01,Whole Year,333,Hectare,6068,Tonnes,18.22222222
Andhra Pradesh,NALGONDA,Banana,2000-01,Whole Year,13,Hectare,333,Tonnes,25.61538462
Andhra Pradesh,NIZAMABAD,Banana,2000-01,Whole Year,478,Hectare,4890,Tonnes,10.23012552
Andhra Pradesh,PRAKASAM,Banana,2000-01,Whole Year,615,Hectare,12085,Tonnes,19.6504065
Andhra Pradesh,RANGAREDDI,Banana,2000-01,Whole Year,246,Hectare,6042,Tonnes,24.56097561
Andhra Pradesh,SPSR NELLORE,Banana,2000-01,Whole Year,567,Hectare,8154,Tonnes,14.38095238
Andhra Pradesh,SRIKAKULAM,Banana,2000-01,Whole Year,1226,Hectare,17335,Tonnes,14.13947798
Andhra Pradesh,VISAKHAPATANAM,Banana,2000-01,Whole Year,2747,Hectare,50705,Tonnes,18.45831817
Andhra Pradesh,VIZIANAGARAM,Banana,2000-01,Whole Year,5985,Hectare,59183,Tonnes,9.88855472
Andhra Pradesh,WARANGAL,Banana,2000-01,Whole Year,154,Hectare,3943,Tonnes,25.6038961
Andhra Pradesh,WEST GODAVARI,Banana,2000-01,Whole Year,8081,Hectare,116102,Tonnes,14.36728128
Andhra Pradesh,ADILABAD,Cashewnut,2000-01,Whole Year,24,Hectare,4,Tonnes,0.166666667
Andhra Pradesh,CHITTOOR,Cashewnut,2000-01,Whole Year,126,Hectare,27,Tonnes,0.214285714
Andhra Pradesh,EAST GODAVARI,Cashewnut,2000-01,Whole Year,33588,Hectare,4608,Tonnes,0.137191854
Andhra Pradesh,GUNTUR,Cashewnut,2000-01,Whole Year,97,Hectare,21,Tonnes,0.216494845
Andhra Pradesh,KADAPA,Cashewnut,2000-01,Whole Year,7,Hectare,2,Tonnes,0.285714286
Andhra Pradesh,KHAMMAM,Cashewnut,2000-01,Whole Year,10041,Hectare,1623,Tonnes,0.161637287
Andhra Pradesh,KRISHNA,Cashewnut,2000-01,Whole Year,824,Hectare,180,Tonnes,0.218446602
Andhra Pradesh,MAHBUBNAGAR,Cashewnut,2000-01,Whole Year,1,Hectare,,Tonnes,0
Andhra Pradesh,MEDAK,Cashewnut,2000-01,Whole Year,22,Hectare,4,Tonnes,0.181818182
Andhra Pradesh,PRAKASAM,Cashewnut,2000-01,Whole Year,761,Hectare,166,Tonnes,0.218134034
Andhra Pradesh,RANGAREDDI,Cashewnut,2000-01,Whole Year,2,Hectare,,Tonnes,0
Andhra Pradesh,SPSR NELLORE,Cashewnut,2000-01,Whole Year,743,Hectare,162,Tonnes,0.218034993
Andhra Pradesh,SRIKAKULAM,Cashewnut,2000-01,Whole Year,18571,Hectare,6339,Tonnes,0.341338646
Andhra Pradesh,VISAKHAPATANAM,Cashewnut,2000-01,Whole Year,29540,Hectare,7313,Tonnes,0.247562627
Andhra Pradesh,VIZIANAGARAM,Cashewnut,2000-01,Whole Year,8266,Hectare,1801,Tonnes,0.217880474
Andhra Pradesh,WEST GODAVARI,Cashewnut,2000-01,Whole Year,42702,Hectare,8824,Tonnes,0.206641375
Andhra Pradesh,ADILABAD,Castor seed,1997-98,Kharif,2600,Hectare,700,Tonnes,0.269230769
Andhra Pradesh,ADILABAD,Castor seed,1998-99,Kharif,2100,Hectare,400,Tonnes,0.19047619
Andhra Pradesh,ADILABAD,Castor seed,1999-00,Kharif,1787,Hectare,399,Tonnes,0.223279239
Andhra Pradesh,ADILABAD,Castor seed,2000-01,Kharif,1570,Hectare,551,Tonnes,0.350955414
Andhra Pradesh,ANANTAPUR,Castor seed,1997-98,Kharif,1000,Hectare,100,Tonnes,0.1
Andhra Pradesh,ANANTAPUR,Castor seed,1998-99,Kharif,3200,Hectare,1000,Tonnes,0.3125
Andhra Pradesh,ANANTAPUR,Castor seed,1999-00,Kharif,1880,Hectare,355,Tonnes,0.188829787
Andhra Pradesh,ANANTAPUR,Castor seed,2000-01,Kharif,9315,Hectare,2831,Tonnes,0.303918411
Andhra Pradesh,CHITTOOR,Castor seed,1998-99,Kharif,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,CHITTOOR,Castor seed,1999-00,Kharif,185,Hectare,35,Tonnes,0.189189189
Andhra Pradesh,CHITTOOR,Castor seed,2000-01,Kharif,546,Hectare,166,Tonnes,0.304029304
Andhra Pradesh,EAST GODAVARI,Castor seed,1999-00,Kharif,10,Hectare,2,Tonnes,0.2
Andhra Pradesh,EAST GODAVARI,Castor seed,2000-01,Kharif,9,Hectare,3,Tonnes,0.333333333
Andhra Pradesh,GUNTUR,Castor seed,1997-98,Kharif,1600,Hectare,300,Tonnes,0.1875
Andhra Pradesh,GUNTUR,Castor seed,1998-99,Kharif,1400,Hectare,200,Tonnes,0.142857143
Andhra Pradesh,GUNTUR,Castor seed,1999-00,Kharif,1431,Hectare,124,Tonnes,0.08665269
Andhra Pradesh,GUNTUR,Castor seed,2000-01,Kharif,3720,Hectare,1038,Tonnes,0.279032258
Andhra Pradesh,KADAPA,Castor seed,1997-98,Kharif,400,Hectare,100,Tonnes,0.25
Andhra Pradesh,KADAPA,Castor seed,1998-99,Kharif,1000,Hectare,300,Tonnes,0.3
Andhra Pradesh,KADAPA,Castor seed,1999-00,Kharif,3451,Hectare,652,Tonnes,0.188930745
Andhra Pradesh,KADAPA,Castor seed,2000-01,Kharif,7167,Hectare,2178,Tonnes,0.303892842
Andhra Pradesh,KARIMNAGAR,Castor seed,1997-98,Kharif,600,Hectare,200,Tonnes,0.333333333
Andhra Pradesh,KARIMNAGAR,Castor seed,1998-99,Kharif,400,Hectare,100,Tonnes,0.25
Andhra Pradesh,KARIMNAGAR,Castor seed,1999-00,Kharif,272,Hectare,61,Tonnes,0.224264706
Andhra Pradesh,KARIMNAGAR,Castor seed,2000-01,Kharif,285,Hectare,100,Tonnes,0.350877193
Andhra Pradesh,KHAMMAM,Castor seed,1999-00,Kharif,4,Hectare,1,Tonnes,0.25
Andhra Pradesh,KHAMMAM,Castor seed,2000-01,Kharif,16,Hectare,6,Tonnes,0.375
Andhra Pradesh,KRISHNA,Castor seed,2000-01,Kharif,14,Hectare,4,Tonnes,0.285714286
Andhra Pradesh,KURNOOL,Castor seed,1998-99,Kharif,800,Hectare,300,Tonnes,0.375
Andhra Pradesh,KURNOOL,Castor seed,1999-00,Kharif,1598,Hectare,302,Tonnes,0.188986233
Andhra Pradesh,KURNOOL,Castor seed,2000-01,Kharif,19382,Hectare,5891,Tonnes,0.303941802
Andhra Pradesh,MAHBUBNAGAR,Castor seed,1997-98,Kharif,61100,Hectare,14800,Tonnes,0.242225859
Andhra Pradesh,MAHBUBNAGAR,Castor seed,1998-99,Kharif,101700,Hectare,20300,Tonnes,0.199606686
Andhra Pradesh,MAHBUBNAGAR,Castor seed,1999-00,Kharif,155526,Hectare,34838,Tonnes,0.224001132
Andhra Pradesh,MAHBUBNAGAR,Castor seed,2000-01,Kharif,231033,Hectare,88024,Tonnes,0.381001848
Andhra Pradesh,MEDAK,Castor seed,1997-98,Kharif,2200,Hectare,600,Tonnes,0.272727273
Andhra Pradesh,MEDAK,Castor seed,1998-99,Kharif,1700,Hectare,400,Tonnes,0.235294118
Andhra Pradesh,MEDAK,Castor seed,1999-00,Kharif,1417,Hectare,316,Tonnes,0.223006351
Andhra Pradesh,MEDAK,Castor seed,2000-01,Kharif,1116,Hectare,391,Tonnes,0.350358423
Andhra Pradesh,NALGONDA,Castor seed,1997-98,Kharif,74000,Hectare,20300,Tonnes,0.274324324
Andhra Pradesh,NALGONDA,Castor seed,1998-99,Kharif,66300,Hectare,16200,Tonnes,0.244343891
Andhra Pradesh,NALGONDA,Castor seed,1999-00,Kharif,69288,Hectare,15590,Tonnes,0.225002887
Andhra Pradesh,NALGONDA,Castor seed,2000-01,Kharif,82927,Hectare,21396,Tonnes,0.258010057
Andhra Pradesh,NIZAMABAD,Castor seed,1997-98,Kharif,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,NIZAMABAD,Castor seed,1998-99,Kharif,200,Hectare,100,Tonnes,0.5
Andhra Pradesh,NIZAMABAD,Castor seed,1999-00,Kharif,189,Hectare,42,Tonnes,0.222222222
Andhra Pradesh,NIZAMABAD,Castor seed,2000-01,Kharif,205,Hectare,72,Tonnes,0.351219512
Andhra Pradesh,PRAKASAM,Castor seed,1997-98,Kharif,7200,Hectare,900,Tonnes,0.125
Andhra Pradesh,PRAKASAM,Castor seed,1998-99,Kharif,8700,Hectare,3000,Tonnes,0.344827586
Andhra Pradesh,PRAKASAM,Castor seed,1999-00,Kharif,11170,Hectare,2279,Tonnes,0.204028648
Andhra Pradesh,PRAKASAM,Castor seed,2000-01,Kharif,25057,Hectare,7717,Tonnes,0.307977811
Andhra Pradesh,RANGAREDDI,Castor seed,1997-98,Kharif,15400,Hectare,3600,Tonnes,0.233766234
Andhra Pradesh,RANGAREDDI,Castor seed,1998-99,Kharif,10500,Hectare,1900,Tonnes,0.180952381
Andhra Pradesh,RANGAREDDI,Castor seed,1999-00,Kharif,11407,Hectare,2316,Tonnes,0.203033225
Andhra Pradesh,RANGAREDDI,Castor seed,2000-01,Kharif,12329,Hectare,4426,Tonnes,0.358990997
Andhra Pradesh,SPSR NELLORE,Castor seed,1998-99,Kharif,100,Hectare,,Tonnes,0
Andhra Pradesh,SPSR NELLORE,Castor seed,1999-00,Kharif,5,Hectare,1,Tonnes,0.2
Andhra Pradesh,SPSR NELLORE,Castor seed,2000-01,Kharif,316,Hectare,96,Tonnes,0.303797468
Andhra Pradesh,VISAKHAPATANAM,Castor seed,1999-00,Kharif,8,Hectare,2,Tonnes,0.25
Andhra Pradesh,VISAKHAPATANAM,Castor seed,2000-01,Kharif,8,Hectare,2,Tonnes,0.25
Andhra Pradesh,VIZIANAGARAM,Castor seed,1999-00,Kharif,3,Hectare,1,Tonnes,0.333333333
Andhra Pradesh,VIZIANAGARAM,Castor seed,2000-01,Kharif,2,Hectare,1,Tonnes,0.5
Andhra Pradesh,WARANGAL,Castor seed,1997-98,Kharif,3300,Hectare,400,Tonnes,0.121212121
Andhra Pradesh,WARANGAL,Castor seed,1998-99,Kharif,5400,Hectare,1200,Tonnes,0.222222222
Andhra Pradesh,WARANGAL,Castor seed,1999-00,Kharif,4430,Hectare,1037,Tonnes,0.234085779
Andhra Pradesh,WARANGAL,Castor seed,2000-01,Kharif,3268,Hectare,1883,Tonnes,0.57619339
Andhra Pradesh,WEST GODAVARI,Castor seed,2000-01,Kharif,276,Hectare,84,Tonnes,0.304347826
Andhra Pradesh,ANANTAPUR,Coconut,2000-01,Whole Year,908,Hectare,3896970,Nuts,4291.817181
Andhra Pradesh,CHITTOOR,Coconut,2000-01,Whole Year,4011,Hectare,17215660,Nuts,4292.111693
